./input/Dataset_preproc/05_iscas93_s967.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,416,1157,-1,-1,-1,0.011961965821683407,-1,-1,-1
1,273,0,416,1155,-1,-1,-1,3.043213227763772,3.1292811598989844e+44,-1,-3.1292811598989844e+44
2,411,0,416,1152,-1,-1,-1,5.48791243461892,3.1292811596878956e+44,-1,-3.1292811596878956e+44
3,280,0,416,1150,-1,-1,-1,7.086224696598947,3.129281158576567e+44,-1,-3.129281158576567e+44
4,14,0,416,1140,-1,-1,-1,8.101512477733195,2.197947491171628e+44,-1,-2.197947491171628e+44
5,13,1,416,1135,-1,-1,-1,8.103486994747072,131571.67340388734,-1,131571.67340388734
6,326,1,416,1132,-1,-1,-1,8.105167324654758,122033.66804216056,-1,122033.66804216056
7,366,0,416,1129,-1,-1,-1,8.106811042875051,77471.87335653696,-1,77471.87335653696
8,367,1,416,1126,-1,-1,-1,8.108493649866432,167921.36869341356,-1,167921.36869341356
9,132,1,416,1120,-1,-1,-1,8.110125603619963,48320.704328764456,-1,48320.704328764456
10,339,0,416,1118,-1,-1,-1,8.111783521715552,189212.64767140566,-1,189212.64767140566
11,315,1,416,1116,-1,-1,-1,8.113419978879392,135926.677363839,-1,135926.677363839
12,314,1,416,1114,-1,-1,-1,8.115041802637279,125588.05769400779,-1,125588.05769400779
13,131,0,416,1109,-1,-1,-1,8.116683683823794,80678.08924663288,-1,80678.08924663288
14,268,0,416,1107,-1,-1,-1,8.11840302683413,230256.06431872924,-1,230256.06431872924
15,325,1,416,1105,-1,-1,-1,8.120029643643647,15627.340316849659,-1,15627.340316849659
16,316,1,416,1103,-1,-1,-1,16.47119057085365,2.197947491171628e+44,-1,-2.197947491171628e+44
17,134,1,416,1099,-1,-1,-1,21.952684001997113,2.1979474911711572e+44,-1,-2.1979474911711572e+44
18,133,0,416,1098,-1,-1,-1,21.954408888705075,119790.42964992304,-1,119790.42964992304
19,236,0,416,1096,-1,-1,-1,26.8192205009982,2.197947490825676e+44,-1,-2.197947490825676e+44
20,318,1,416,1092,-1,-1,-1,31.197517541702837,2.1979474890231748e+44,-1,-2.1979474890231748e+44
21,148,0,416,1089,-1,-1,-1,31.199235648848116,285426.2901467194,-1,285426.2901467194
22,147,1,416,1087,-1,-1,-1,31.20085323601961,222558.64555261118,-1,222558.64555261118
23,328,1,416,1085,-1,-1,-1,31.20245532086119,257145.91736137308,-1,257145.91736137308
24,269,0,416,1082,-1,-1,-1,31.204052846878767,209816.9593490386,-1,209816.9593490386
25,330,1,416,1080,-1,-1,-1,36.3917032009922,2.1979474890231748e+44,-1,-2.1979474890231748e+44
26,267,0,416,1078,-1,-1,-1,40.83240881981328,2.1979474890231676e+44,-1,-2.1979474890231676e+44
27,287,1,416,1076,-1,-1,-1,44.99282864900306,2.197946620665074e+44,-1,-2.197946620665074e+44
28,303,0,416,1074,-1,-1,-1,48.86901515861973,2.1978101067109673e+44,-1,-2.1978101067109673e+44
29,262,0,416,1072,-1,-1,-1,51.89490793971345,2.195571178425527e+44,-1,-2.195571178425527e+44
30,288,1,416,1069,-1,-1,-1,54.2558716586791,2.1898398948289486e+44,-1,-2.1898398948289486e+44
31,410,0,416,1067,-1,-1,-1,56.088753315620124,2.183766429145456e+44,-1,-2.183766429145456e+44
32,88,0,416,1063,-1,-1,-1,57.48887639865279,2.1768018541842535e+44,-1,-2.1768018541842535e+44
33,87,1,416,1062,-1,-1,-1,57.49057157570496,107219.27000495288,-1,107219.27000495288
34,308,1,416,1060,-1,-1,-1,57.49217246286571,161987.98056376752,-1,161987.98056376752
35,225,0,416,1058,-1,-1,-1,57.49374273978174,24480.759658310093,-1,24480.759658310093
36,349,1,416,1055,-1,-1,-1,58.85658523766324,2.172685091117726e+44,-1,-2.172685091117726e+44
37,230,0,416,1053,-1,-1,-1,59.97493847459555,2.1664000155179464e+44,-1,-2.1664000155179464e+44
38,197,0,416,1051,-1,-1,-1,60.657044503837824,2.0847620651470266e+44,-1,-2.0847620651470266e+44
39,382,1,416,1049,-1,-1,-1,61.227501024957746,1.966291754784726e+44,-1,-1.966291754784726e+44
40,92,1,416,1047,-1,-1,-1,62.2427837937139,1.966291754784726e+44,-1,-1.966291754784726e+44
41,91,0,416,1047,-1,-1,-1,62.244478922802955,88512.35086459134,-1,88512.35086459134
42,224,1,416,1045,-1,-1,-1,63.21025431994349,1.966291754784726e+44,-1,-1.966291754784726e+44
43,342,1,416,1043,-1,-1,-1,63.960965720936656,1.966291754784726e+44,-1,-1.966291754784726e+44
44,78,0,416,1040,-1,-1,-1,64.59269711794332,1.966291754784726e+44,-1,-1.966291754784726e+44
45,77,1,416,1039,-1,-1,-1,64.59436633158475,167035.5577182866,-1,167035.5577182866
46,226,0,416,1037,-1,-1,-1,65.11711799260229,1.7522214658737932e+44,-1,-1.7522214658737932e+44
47,256,1,416,1035,-1,-1,-1,65.516790734604,1.9964667545162184e+42,-1,-1.9964667545162184e+42
failed with wmc 0.0
48,176,0,416,1035,-1,-1,-1,65.7977806609124,0.0,-1,-0.0
