./input/Dataset_preproc/04_iscas89_s953.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,417,1138,-1,-1,-1,0.012099168729037046,-1,-1,-1
1,204,1,417,1133,-1,-1,-1,1.4259643987752497,1.2944757783976987e+39,-1,-1.2944757783976987e+39
2,241,0,417,1131,-1,-1,-1,4.257585235871375,1.2944697662940006e+39,-1,-1.2944697662940006e+39
3,323,1,417,1128,-1,-1,-1,6.450418094638735,1.2943230632995246e+39,-1,-1.2943230632995246e+39
4,410,0,417,1126,-1,-1,-1,7.790020665619522,1.2757635090343082e+39,-1,-1.2757635090343082e+39
5,282,0,417,1124,-1,-1,-1,8.768329478800297,1.2519927999014757e+39,-1,-1.2519927999014757e+39
6,411,0,417,1121,-1,-1,-1,9.434606664814055,1.0283401398857896e+39,-1,-1.0283401398857896e+39
7,393,1,417,1118,-1,-1,-1,9.88103216001764,1.783317333681895e+31,-1,-1.783317333681895e+31
8,195,0,417,1116,-1,-1,-1,12.247240657918155,1.783317333681895e+31,-1,-1.783317333681895e+31
9,290,1,417,1114,-1,-1,-1,14.40049164975062,1.783317333681895e+31,-1,-1.783317333681895e+31
10,296,1,417,1112,-1,-1,-1,16.43455626582727,1.783317333681895e+31,-1,-1.783317333681895e+31
11,202,0,417,1110,-1,-1,-1,18.441265428904444,1.783317333681895e+31,-1,-1.783317333681895e+31
12,189,1,417,1108,-1,-1,-1,20.083328624721617,1.783317333681895e+31,-1,-1.783317333681895e+31
13,132,0,417,1103,-1,-1,-1,21.733992054592818,1.783317333681895e+31,-1,-1.783317333681895e+31
14,131,1,417,1100,-1,-1,-1,21.73590868199244,219321.91075336712,-1,219321.91075336712
15,230,0,417,1098,-1,-1,-1,22.98972334479913,1.7831751192623523e+31,-1,-1.7831751192623523e+31
16,177,0,417,1096,-1,-1,-1,24.025532046798617,1.7827782322454914e+31,-1,-1.7827782322454914e+31
17,294,1,417,1094,-1,-1,-1,25.06425797380507,1.7744886751748e+31,-1,-1.7744886751748e+31
18,236,0,417,1092,-1,-1,-1,26.041503958869725,1.7583435756011182e+31,-1,-1.7583435756011182e+31
19,210,0,417,1090,-1,-1,-1,26.854707723017782,1.7583435756011182e+31,-1,-1.7583435756011182e+31
20,178,0,417,1087,-1,-1,-1,27.47804252197966,1.6337198924798873e+31,-1,-1.6337198924798873e+31
21,256,1,417,1085,-1,-1,-1,27.992776916828007,4.074156792178515e+28,-1,-4.074156792178515e+28
22,382,1,417,1083,-1,-1,-1,28.402659852989018,1.6418042371848886e+28,-1,-1.6418042371848886e+28
23,341,1,417,1081,-1,-1,-1,29.918290629051626,1.6418042371848886e+28,-1,-1.6418042371848886e+28
24,316,1,417,1078,-1,-1,-1,31.268149606883526,1.6418042371848886e+28,-1,-1.6418042371848886e+28
25,310,0,417,1076,-1,-1,-1,31.271276467945427,232360.991908212,-1,232360.991908212
26,51,0,417,1073,-1,-1,-1,32.46050146687776,1.6418042371848886e+28,-1,-1.6418042371848886e+28
27,52,1,417,1069,-1,-1,-1,32.543733790982515,247902.24015204996,-1,247902.24015204996
28,33,0,417,1065,-1,-1,-1,32.54537073895335,170741.17100110685,-1,170741.17100110685
29,50,1,417,1061,-1,-1,-1,32.546986400615424,183868.3577288903,-1,183868.3577288903
30,56,0,417,1058,-1,-1,-1,32.54860886093229,208763.76329184478,-1,208763.76329184478
31,62,1,417,1054,-1,-1,-1,32.55020562186837,175780.96576866385,-1,175780.96576866385
32,34,1,417,1052,-1,-1,-1,32.551798132713884,148105.52929509187,-1,148105.52929509187
33,49,0,417,1050,-1,-1,-1,32.5533980759792,144154.4642220572,-1,144154.4642220572
34,64,1,417,1045,-1,-1,-1,32.55498114461079,202406.71529634745,-1,202406.71529634745
35,84,0,417,1041,-1,-1,-1,32.55666676070541,183314.82776305662,-1,183314.82776305662
36,83,1,417,1039,-1,-1,-1,32.558249845635146,166314.97491533164,-1,166314.97491533164
37,100,0,417,1039,-1,-1,-1,32.559827615041286,196963.19578550252,-1,196963.19578550252
38,275,1,417,1037,-1,-1,-1,32.5614129579626,160165.7945094884,-1,160165.7945094884
39,188,0,417,1036,-1,-1,-1,32.56307193078101,134522.18220527837,-1,134522.18220527837
40,63,0,417,1035,-1,-1,-1,32.56465509580448,112528.94937132005,-1,112528.94937132005
41,190,0,417,1033,-1,-1,-1,32.56621962971985,125347.36225623896,-1,125347.36225623896
42,30,0,417,1028,-1,-1,-1,32.56778133800253,110707.16284365367,-1,110707.16284365367
43,344,0,417,1027,-1,-1,-1,32.56937145581469,109608.5789225858,-1,109608.5789225858
44,55,1,417,1025,-1,-1,-1,32.570948883891106,102829.15013229252,-1,102829.15013229252
45,415,0,417,1023,-1,-1,-1,32.572681640740484,189337.54749572193,-1,189337.54749572193
46,61,0,417,1021,-1,-1,-1,32.57434202497825,99205.86511131832,-1,99205.86511131832
47,361,1,417,1020,-1,-1,-1,32.57594379875809,169371.10277884305,-1,169371.10277884305
48,82,0,417,1018,-1,-1,-1,32.57750756572932,92408.9113404541,-1,92408.9113404541
49,81,1,417,1016,-1,-1,-1,32.5791259650141,95629.92791456291,-1,95629.92791456291
50,221,0,417,1014,-1,-1,-1,32.5807030396536,174812.68172899677,-1,174812.68172899677
51,220,0,417,1012,-1,-1,-1,32.58235994493589,243928.8753219854,-1,243928.8753219854
52,29,1,417,1011,-1,-1,-1,32.583895632997155,88114.2139166488,-1,88114.2139166488
