"./input/Dataset_preproc/10_comm_p01_p_t3_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,15204,13802,0.049965,5.22564285463444E+067,0,0
"./input/Dataset_preproc/10_comm_p01_p_t4_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,11463,10291,0.055037,1.43415837932339E+081,0,0
"./input/Dataset_preproc/10_comm_p01_p_t5_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,51867,47739,0.269474,1.04246340804367E+099,0,0
"./input/Dataset_preproc/10_comm_p01_p_t6_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,38364,34713,0.187022,2.79151102672316E+113,0,0
"./input/Dataset_preproc/10_comm_p02_p_t2_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,16261,14369,0.05464,4.86489167151753E+085,0,0
"./input/Dataset_preproc/10_comm_p02_p_t3_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,27052,24591,0.118987,4.48466160995851E+101,0,0
"./input/Dataset_preproc/10_comm_p03_p_t1_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,3445,2936,0.006757,2.9778856100015E+087,0,0
"./input/Dataset_preproc/10_comm_p03_p_t2_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,13405,11778,0.032302,5.04813599030048E+123,0,0
"./input/Dataset_preproc/10_comm_p04_p_t1_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,3014,2441,0.006481,6.0575680593002E+109,0,0
"./input/Dataset_preproc/10_comm_p05_p_t1_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,6218,5270,0.013094,5.73117898187398E+155,0,0
"./input/Dataset_preproc/11_emptyroom_d12_g6_p_t3_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,5495,5244,0.015877,6.13555796907516E+032,0,0
"./input/Dataset_preproc/11_emptyroom_d12_g6_p_t4_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,17073,16634,0.034348,1.15074465737133E+046,0,0
"./input/Dataset_preproc/11_emptyroom_d12_g6_p_t5_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,14860,14476,0.052818,9.10663138814286E+044,0,0
"./input/Dataset_preproc/11_emptyroom_d12_g6_p_t6_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,19556,19161,0.06569,6.37331741914465E+048,0,0
"./input/Dataset_preproc/11_emptyroom_d12_g6_p_t7_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
