./input/Dataset_preproc/03_iscas85_c1355.isc.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,555,1546,-1,-1,-1,0.013218674808740616,-1,-1,-1
./input/Dataset_preproc/03_iscas85_c1908.isc.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,751,2053,-1,-1,-1,0.01070080092176795,-1,-1,-1
./input/Dataset_preproc/03_iscas85_c2670.isc.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1152,2876,-1,-1,-1,0.014615266118198633,-1,-1,-1
./input/Dataset_preproc/03_iscas85_c432.isc.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,196,514,-1,-1,-1,0.003736260114237666,-1,-1,-1
17,65,1,196,442,-1,-1,-1,6.142050547059625,-1,-1,-1.0111604168760108e+37
./input/Dataset_preproc/03_iscas85_c499.isc.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,243,714,-1,-1,-1,0.00455532013438642,-1,-1,-1
20,168,0,243,640,-1,-1,-1,208.1706209750846,-1,-1,21727.026127383142
./input/Dataset_preproc/03_iscas85_c7552.isc.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,3184,8588,-1,-1,-1,0.03852279018610716,-1,-1,-1
./input/Dataset_preproc/03_iscas85_c880.isc.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,417,1060,-1,-1,-1,0.009208715055137873,-1,-1,-1
./input/Dataset_preproc/04_iscas89_s1196.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,560,1538,-1,-1,-1,0.013694479130208492,-1,-1,-1
46,178,0,560,1399,-1,-1,-1,105.33312205900438,-1,-1,258475.32816552307
./input/Dataset_preproc/04_iscas89_s1238.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,539,1549,-1,-1,-1,0.013049064902588725,-1,-1,-1
44,369,0,539,1403,-1,-1,-1,146.00130593799986,-1,-1,137103.36523644192
./input/Dataset_preproc/04_iscas89_s1423.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,748,1821,-1,-1,-1,0.010315872030332685,-1,-1,-1
61,476,0,748,1698,-1,-1,-1,2279.7664740290493,-1,-1,-2.3000627789907266e+110
./input/Dataset_preproc/04_iscas89_s1488.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,667,2040,-1,-1,-1,0.010713204042986035,-1,-1,-1
54,255,0,667,1810,-1,-1,-1,19.299220190150663,-1,-1,242697.91338887368
./input/Dataset_preproc/04_iscas89_s1494.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,661,2040,-1,-1,-1,0.010939904022961855,-1,-1,-1
54,368,0,661,1813,-1,-1,-1,81.89969595312141,-1,-1,199549.07613989423
./input/Dataset_preproc/04_iscas89_s510.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,236,635,-1,-1,-1,0.0043647391721606255,-1,-1,-1
20,71,0,236,588,-1,-1,-1,16.06741146510467,-1,-1,-3.318672277412305e+19
./input/Dataset_preproc/04_iscas89_s641.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,433,918,-1,-1,-1,0.005978866945952177,-1,-1,-1
36,278,0,433,843,-1,-1,-1,27.27141819288954,-1,-1,212054.2594118462
./input/Dataset_preproc/04_iscas89_s713.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,447,984,-1,-1,-1,0.006086090113967657,-1,-1,-1
37,236,1,447,926,-1,-1,-1,19.65386875299737,-1,-1,12966.86762389404
./input/Dataset_preproc/04_iscas89_s820.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,312,1046,-1,-1,-1,0.005523074883967638,-1,-1,-1
26,74,0,312,947,-1,-1,-1,21.289171108976007,-1,-1,82975.09254301357
./input/Dataset_preproc/04_iscas89_s832.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,310,1056,-1,-1,-1,0.005827540997415781,-1,-1,-1
26,141,0,310,962,-1,-1,-1,25.969480012077838,-1,-1,272001.9868890538
./input/Dataset_preproc/04_iscas89_s838.1.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,512,1233,-1,-1,-1,0.00706810993142426,-1,-1,-1
42,68,1,512,1127,-1,-1,-1,3.226017199922353,-1,-1,73099.9123610622
./input/Dataset_preproc/04_iscas89_s953.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,417,1138,-1,-1,-1,0.00659731705673039,-1,-1,-1
34,64,1,417,1045,-1,-1,-1,24.328996232012287,-1,-1,202406.71529634745
./input/Dataset_preproc/05_iscas93_s1196.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,560,1538,-1,-1,-1,0.009111402090638876,-1,-1,-1
46,62,0,560,1421,-1,-1,-1,71.02174472203478,-1,-1,124219.03423133613
./input/Dataset_preproc/05_iscas93_s1269.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,623,1616,-1,-1,-1,0.008910004049539566,-1,-1,-1
./input/Dataset_preproc/05_iscas93_s1512.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,866,2044,-1,-1,-1,0.011092086089774966,-1,-1,-1
70,550,0,866,1857,-1,-1,-1,88.36698722513393,-1,-1,41426.371370469016
./input/Dataset_preproc/05_iscas93_s3271.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1714,4269,-1,-1,-1,0.028543715830892324,-1,-1,-1
138,1489,1,1714,3862,-1,-1,-1,999.3234357668553,-1,-1,-6.038557974624853e+211
./input/Dataset_preproc/05_iscas93_s3330.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1961,4605,-1,-1,-1,0.02211131015792489,-1,-1,-1
./input/Dataset_preproc/05_iscas93_s3384.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1894,4440,-1,-1,-1,0.02150028315372765,-1,-1,-1
153,1549,0,1894,4062,-1,-1,-1,297.59761638217606,-1,-1,-3.3322618057014413e+258
