./input/Dataset_preproc/05_iscas93_s3271.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1714,4269,-1,-1,-1,0.024272744078189135,-1,-1,-1
377,1228,0,1714,3345,-1,-1,-1,1257.7697653719224,-1,-1,74078.66198180919
./input/Dataset_preproc/05_iscas93_s3330.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1961,4605,-1,-1,-1,0.026070093968883157,-1,-1,-1
./input/Dataset_preproc/05_iscas93_s3384.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1894,4440,-1,-1,-1,0.025251302868127823,-1,-1,-1
417,108,0,1894,3624,-1,-1,-1,1408.6830159649253,-1,-1,134022.79656098597
./input/Dataset_preproc/05_iscas93_s4863.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,2495,6434,-1,-1,-1,0.0494920548517257,-1,-1,-1
./input/Dataset_preproc/06_iscas99_b05.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,966,2787,-1,-1,-1,0.016964877024292946,-1,-1,-1
213,762,0,966,2187,-1,-1,-1,1766.1062122520525,-1,-1,112510.66403734397
./input/Dataset_preproc/06_iscas99_b12.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1072,2911,-1,-1,-1,0.017853312892839313,-1,-1,-1
236,1036,0,1072,2250,-1,-1,-1,1383.6227690130472,-1,-1,127716.49936137251
./input/Dataset_preproc/07_blocks_right_3_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1589,8624,-1,-1,-1,0.06250850716605783,-1,-1,-1
./input/Dataset_preproc/07_blocks_right_3_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,961,5196,-1,-1,-1,0.026307180989533663,-1,-1,-1
./input/Dataset_preproc/07_blocks_right_3_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1118,6053,-1,-1,-1,0.02951505105011165,-1,-1,-1
./input/Dataset_preproc/07_blocks_right_3_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1275,6910,-1,-1,-1,0.05062205996364355,-1,-1,-1
./input/Dataset_preproc/07_blocks_right_3_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1432,7767,-1,-1,-1,0.035777952056378126,-1,-1,-1
./input/Dataset_preproc/07_blocks_right_4_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1073,6671,-1,-1,-1,0.040604301961138844,-1,-1,-1
./input/Dataset_preproc/07_blocks_right_4_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1334,8309,-1,-1,-1,0.03769133798778057,-1,-1,-1
./input/Dataset_preproc/07_blocks_right_5_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1214,8741,-1,-1,-1,0.037974661914631724,-1,-1,-1
./input/Dataset_preproc/07_blocks_right_6_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1149,9807,-1,-1,-1,0.03955156193114817,-1,-1,-1
./input/Dataset_preproc/08_bomb_b10_t10_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,9060,18000,-1,-1,-1,0.15182226803153753,-1,-1,-1
1993,2353,0,9060,11805,-1,-1,-1,1303.61910441285,-1,-1,131768.36229071894
./input/Dataset_preproc/08_bomb_b10_t10_p_t11.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,9960,19800,-1,-1,-1,0.23473507701419294,-1,-1,-1
2191,4548,0,9960,13124,-1,-1,-1,1945.7088974800427,-1,-1,139695.8959128086
./input/Dataset_preproc/08_bomb_b10_t10_p_t12.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,10860,21600,-1,-1,-1,0.1817664229311049,-1,-1,-1
2389,4625,0,10860,14289,-1,-1,-1,2347.3072138389107,-1,-1,37484.10555572266
./input/Dataset_preproc/08_bomb_b10_t10_p_t13.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,11760,23400,-1,-1,-1,0.178615900920704,-1,-1,-1
2587,2892,0,11760,15528,-1,-1,-1,2310.274629836902,-1,-1,123092.43521465122
./input/Dataset_preproc/08_bomb_b10_t10_p_t14.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,12660,25200,-1,-1,-1,0.1902475319802761,-1,-1,-1
2785,3723,0,12660,16773,-1,-1,-1,2799.5002941649873,-1,-1,40451.97543233762
./input/Dataset_preproc/08_bomb_b10_t10_p_t15.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,13560,27000,-1,-1,-1,0.24138606013730168,-1,-1,-1
2983,2354,0,13560,18051,-1,-1,-1,3306.3467235660646,-1,-1,35088.20120232965
./input/Dataset_preproc/08_bomb_b10_t10_p_t16.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,14460,28800,-1,-1,-1,0.21091899485327303,-1,-1,-1
3181,1567,0,14460,19155,-1,-1,-1,3292.175889080856,-1,-1,85671.93185715078
./input/Dataset_preproc/08_bomb_b10_t10_p_t17.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,15360,30600,-1,-1,-1,0.2196422480046749,-1,-1,-1
./input/Dataset_preproc/08_bomb_b10_t10_p_t18.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,16260,32400,-1,-1,-1,0.23445668700151145,-1,-1,-1
./input/Dataset_preproc/08_bomb_b10_t10_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,960,1800,-1,-1,-1,0.014750014990568161,-1,-1,-1
211,249,0,960,1192,-1,-1,-1,313.33883845899254,-1,-1,60323.18003549605
./input/Dataset_preproc/08_bomb_b10_t10_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1860,3600,-1,-1,-1,0.024095627013593912,-1,-1,-1
409,879,0,1860,2379,-1,-1,-1,927.6826171819121,-1,-1,-301123690127900726853170592786417158332868562612716300801791282943251686079367929432088996387722109548038783551489840073993376310621311300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
./input/Dataset_preproc/08_bomb_b10_t10_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
