"./input/Dataset_preproc/13_ring2_r6_p_t5_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,1931,1725,0.011608,5.93741500625758E+033,0,0
"./input/Dataset_preproc/13_ring2_r6_p_t6_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,7049,6495,0.058857,2.80115181107733E+044,0,0
"./input/Dataset_preproc/13_ring2_r8_p_t4_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,2332,2127,0.016841,3.95958305746146E+041,0,0
"./input/Dataset_preproc/13_ring2_r8_p_t5_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,10303,9565,0.0794,1.61728330399644E+043,0,0
"./input/Dataset_preproc/13_ring_3_p_t10_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,7691,7024,0.051414,1.34195556300051E+063,0,0
"./input/Dataset_preproc/13_ring_3_p_t7_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,11446,10475,0.089387,2.7493940143467E+045,0,0
"./input/Dataset_preproc/13_ring_3_p_t8_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,22353,21162,0.108705,1.45925493229518E+059,0,0
"./input/Dataset_preproc/13_ring_3_p_t9_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,9770,9174,0.056446,6.87369676611377E+063,0,0
"./input/Dataset_preproc/13_ring_4_p_t5_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,2251,2075,0.012077,3.50852859827621E+049,0,0
"./input/Dataset_preproc/13_ring_4_p_t6_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,2073,1915,0.010362,6.78521267403551E+056,0,0
"./input/Dataset_preproc/13_ring_4_p_t7_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,1803,1665,0.006868,4.29592155682354E+051,0,0
"./input/Dataset_preproc/13_ring_4_p_t8_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,3162,2922,0.014031,2.87891420108014E+053,0,0
"./input/Dataset_preproc/13_ring_4_p_t9_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,9310,8653,0.07042,1.72775540414886E+066,0,0
"./input/Dataset_preproc/13_ring_5_p_t4_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,2302,2173,0.013139,6.07955121629916E+046,0,0
"./input/Dataset_preproc/13_ring_5_p_t5_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,2349,2176,0.010542,1.67573035022711E+056,0,0
"./input/Dataset_preproc/13_ring_5_p_t6_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,0,0,0,0,0,0
"./input/Dataset_preproc/13_ring_5_p_t7_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,1765,1618,0.007713,4.40281472545845E+063,0,0
"./input/Dataset_preproc/14_safe_safe_10_p_t10_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,1216,1080,0.003014,6.57908363460241E+064,0,0
"./input/Dataset_preproc/14_safe_safe_30_p_t3_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,2211,2096,0.004151,4.74376621484027E+059,0,0
"./input/Dataset_preproc/14_safe_safe_30_p_t4_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,3394,3153,0.008793,1.40014023569481E+077,0,0
"./input/Dataset_preproc/14_safe_safe_30_p_t5_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,4042,3814,0.008733,5.02990030931708E+096,0,0
"./input/Dataset_preproc/14_safe_safe_30_p_t6_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,4898,4494,0.018993,9.12757390788643E+109,0,0
"./input/Dataset_preproc/14_safe_safe_30_p_t7_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,5964,5596,0.014823,5.34171096091713E+128,0,0
"./input/Dataset_preproc/14_safe_safe_30_p_t8_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,5849,5521,0.012146,1.85775190029799E+144,0,0
"./input/Dataset_preproc/14_safe_safe_30_p_t9_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,6684,6310,0.014279,1.86744021627493E+164,0,0
