./input/Dataset_preproc/09_coins_p01_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,915,2767,-1,-1,-1,0.01754226186312735,-1,-1,-1
./input/Dataset_preproc/09_coins_p01_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1063,3227,-1,-1,-1,0.028921518940478563,-1,-1,-1
./input/Dataset_preproc/09_coins_p01_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1211,3687,-1,-1,-1,0.029433941934257746,-1,-1,-1
./input/Dataset_preproc/09_coins_p01_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1359,4147,-1,-1,-1,0.03457588399760425,-1,-1,-1
./input/Dataset_preproc/09_coins_p02_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,915,2767,-1,-1,-1,0.01719707902520895,-1,-1,-1
./input/Dataset_preproc/09_coins_p02_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1063,3227,-1,-1,-1,0.01895346399396658,-1,-1,-1
./input/Dataset_preproc/09_coins_p02_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1211,3687,-1,-1,-1,0.020232507959008217,-1,-1,-1
./input/Dataset_preproc/09_coins_p02_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1359,4147,-1,-1,-1,0.022107514087110758,-1,-1,-1
./input/Dataset_preproc/09_coins_p03_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,915,2767,-1,-1,-1,0.016835590125992894,-1,-1,-1
./input/Dataset_preproc/09_coins_p03_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1063,3227,-1,-1,-1,0.019453743938356638,-1,-1,-1
./input/Dataset_preproc/09_coins_p03_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1211,3687,-1,-1,-1,0.021123689133673906,-1,-1,-1
./input/Dataset_preproc/09_coins_p03_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1359,4147,-1,-1,-1,0.034750038059428334,-1,-1,-1
./input/Dataset_preproc/09_coins_p04_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,915,2767,-1,-1,-1,0.017444688128307462,-1,-1,-1
./input/Dataset_preproc/09_coins_p04_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1063,3227,-1,-1,-1,0.01921954588033259,-1,-1,-1
./input/Dataset_preproc/09_coins_p04_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1211,3687,-1,-1,-1,0.021497754845768213,-1,-1,-1
./input/Dataset_preproc/09_coins_p04_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1359,4147,-1,-1,-1,0.02378561906516552,-1,-1,-1
./input/Dataset_preproc/09_coins_p05_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,915,2767,-1,-1,-1,0.023284120950847864,-1,-1,-1
./input/Dataset_preproc/09_coins_p05_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1063,3227,-1,-1,-1,0.03120208508335054,-1,-1,-1
./input/Dataset_preproc/09_coins_p05_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1211,3687,-1,-1,-1,0.02180918399244547,-1,-1,-1
./input/Dataset_preproc/09_coins_p05_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1359,4147,-1,-1,-1,0.02342458418570459,-1,-1,-1
./input/Dataset_preproc/09_coins_p10_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1007,2947,-1,-1,-1,0.018263633828610182,-1,-1,-1
