./input/Dataset_preproc/11_emptyroom_d12_g6_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1184,4154,-1,-1,-1,0.02762760710902512,-1,-1,-1
260,1100,0,1184,3363,-1,-1,-1,524.1549316900782,-1,-1,220192.0517528387
./input/Dataset_preproc/11_emptyroom_d12_g6_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,952,3350,-1,-1,-1,0.022108135046437383,-1,-1,-1
209,717,0,952,2782,-1,-1,-1,943.9096093678381,-1,-1,-3.093688398447373e+62
./input/Dataset_preproc/11_emptyroom_d12_g6_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1068,3752,-1,-1,-1,0.025204698089510202,-1,-1,-1
235,928,0,1068,3072,-1,-1,-1,858.9840274509043,-1,-1,-1.7188769167170584e+81
./input/Dataset_preproc/11_emptyroom_d16_g8_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1592,5702,-1,-1,-1,0.04999693809077144,-1,-1,-1
350,324,0,1592,4658,-1,-1,-1,2249.946629294893,-1,-1,-9.591981246515055e+102
./input/Dataset_preproc/11_emptyroom_d16_g8_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,968,3518,-1,-1,-1,0.01972412900067866,-1,-1,-1
213,899,0,968,2901,-1,-1,-1,492.68535369215533,-1,-1,184898.17524784277
./input/Dataset_preproc/11_emptyroom_d16_g8_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1124,4064,-1,-1,-1,0.02527964091859758,-1,-1,-1
247,438,0,1124,3379,-1,-1,-1,1587.129273090046,-1,-1,-4.404829601461308e+78
./input/Dataset_preproc/11_emptyroom_d16_g8_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1280,4610,-1,-1,-1,0.024562640115618706,-1,-1,-1
282,1021,0,1280,3684,-1,-1,-1,439.9518892171327,-1,-1,106260.4759415263
./input/Dataset_preproc/11_emptyroom_d16_g8_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1436,5156,-1,-1,-1,0.02616843907162547,-1,-1,-1
316,645,0,1436,4002,-1,-1,-1,128.56872897199355,-1,-1,-1.4690781790046055e+88
./input/Dataset_preproc/11_emptyroom_d20_g10_corners_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1020,3454,-1,-1,-1,0.01995560387149453,-1,-1,-1
224,462,0,1020,2797,-1,-1,-1,1535.1753504748922,-1,-1,187467.2555707444
./input/Dataset_preproc/11_emptyroom_d20_g10_corners_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1216,4144,-1,-1,-1,0.022997885011136532,-1,-1,-1
268,555,0,1216,3081,-1,-1,-1,180.89265339798294,-1,-1,266968.44106637983
./input/Dataset_preproc/11_emptyroom_d20_g10_corners_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1412,4834,-1,-1,-1,0.040480539901182055,-1,-1,-1
./input/Dataset_preproc/11_emptyroom_d20_g10_corners_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1608,5524,-1,-1,-1,0.02875740686431527,-1,-1,-1
./input/Dataset_preproc/11_emptyroom_d20_g10_corners_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1804,6214,-1,-1,-1,0.03215249301865697,-1,-1,-1
./input/Dataset_preproc/11_emptyroom_d24_g12_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,2408,8894,-1,-1,-1,0.042366462061181664,-1,-1,-1
./input/Dataset_preproc/11_emptyroom_d24_g12_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,992,3890,-1,-1,-1,0.01938616205006838,-1,-1,-1
218,868,0,992,3072,-1,-1,-1,476.08725439198315,-1,-1,-5.020577491397259e+57
./input/Dataset_preproc/11_emptyroom_d24_g12_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1228,4724,-1,-1,-1,0.02465779590420425,-1,-1,-1
270,726,0,1228,3523,-1,-1,-1,168.6019196580164,-1,-1,86977.432662609
./input/Dataset_preproc/11_emptyroom_d24_g12_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1464,5558,-1,-1,-1,0.0279521020129323,-1,-1,-1
322,1236,0,1464,4385,-1,-1,-1,1536.3225845061243,-1,-1,8553.682083103475
./input/Dataset_preproc/11_emptyroom_d24_g12_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1700,6392,-1,-1,-1,0.03182947216555476,-1,-1,-1
./input/Dataset_preproc/11_emptyroom_d24_g12_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1936,7226,-1,-1,-1,0.03540441091172397,-1,-1,-1
426,20,0,1936,5488,-1,-1,-1,492.4510462449398,-1,-1,140451.7238709402
./input/Dataset_preproc/11_emptyroom_d24_g12_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,2172,8060,-1,-1,-1,0.06023287703283131,-1,-1,-1
./input/Dataset_preproc/11_emptyroom_d28_g14_corners_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1160,3916,-1,-1,-1,0.021727345185354352,-1,-1,-1
255,1035,0,1160,2989,-1,-1,-1,112.40262485505082,-1,-1,202780.6786891441
./input/Dataset_preproc/11_emptyroom_d28_g14_corners_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1436,4894,-1,-1,-1,0.02570262597873807,-1,-1,-1
316,901,0,1436,3760,-1,-1,-1,375.1112919789739,-1,-1,31072.298539428066
./input/Dataset_preproc/11_emptyroom_d28_g14_corners_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1712,5872,-1,-1,-1,0.031166679924353957,-1,-1,-1
377,690,0,1712,4608,-1,-1,-1,1570.438680704916,-1,-1,237965.05533098715
./input/Dataset_preproc/11_emptyroom_d28_g14_corners_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1988,6850,-1,-1,-1,0.03459373791702092,-1,-1,-1
./input/Dataset_preproc/11_emptyroom_d28_g14_corners_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,2264,7828,-1,-1,-1,0.06205532304011285,-1,-1,-1
./input/Dataset_preproc/11_emptyroom_d28_g14_corners_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,2540,8806,-1,-1,-1,0.044639415107667446,-1,-1,-1
./input/Dataset_preproc/14_safe_safe_30_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,941,2256,-1,-1,-1,0.015440762974321842,-1,-1,-1
207,420,0,941,1473,-1,-1,-1,52.67367884097621,-1,-1,40993.994537870494
./input/Dataset_preproc/15_sort_num_s_4_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,956,3590,-1,-1,-1,0.030496580991894007,-1,-1,-1
./input/Dataset_preproc/16_uts_k2_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,903,3167,-1,-1,-1,0.018034484004601836,-1,-1,-1
