./input/Dataset_preproc/12_flip_1_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,41,100,-1,-1,-1,0.0041374340653419495,-1,-1,-1
1,9,0,41,100,-1,302,265,11.059965617954731,80740186390.79852,10.907089747655442,80740186390.79852
2,18,0,41,99,-1,284,249,22.750033620744944,79869906100.85275,10.902383173853963,79869906100.85275
3,5,0,41,98,-1,265,232,34.635334592312574,78917930524.23051,10.897175688165415,78917930524.23051
4,7,1,41,97,-1,257,226,45.94503004848957,78647965694.32066,10.895687493657881,78647965694.32066
5,14,0,41,92,-1,242,213,57.05848757177591,77433096644.6373,10.88892662758055,77433096644.6373
6,39,1,41,91,-1,204,180,67.85907304659486,74986986702.06058,10.874985902140368,74986986702.06058
7,11,0,41,90,-1,176,158,78.05485228449106,71487700733.58617,10.85423132903179,71487700733.58617
8,3,0,41,89,-1,165,148,88.64299169927835,66604175659.33053,10.823501457533034,66604175659.33053
9,27,0,41,88,-1,159,143,98.54374044388533,61810087904.40525,10.791059361232515,61810087904.40525
10,29,0,41,87,-1,150,135,107.96996672078967,58070922224.76922,10.763958723122148,58070922224.76922
11,28,0,41,86,-1,120,107,117.18949109688401,57521168509.924255,10.759827699910597,57521168509.924255
12,8,1,41,81,-1,116,103,126.39293063804507,53162670284.08923,10.72560678680267,53162670284.08923
13,34,1,41,80,-1,-1,-1,126.50372967496514,-1,-1,148105.52929509187
14,10,0,41,80,-1,-1,-1,126.62942881137133,-1,-1,182364.74454175483
15,36,0,41,76,-1,94,84,134.70145032927394,47660664787.36244,10.67816009574165,47660664787.36244
16,15,0,41,73,-1,-1,-1,134.80350882932544,-1,-1,180586.7234008706
17,2,0,41,72,-1,87,78,142.09814124181867,42710783794.81978,10.630537541331806,42710783794.81978
18,32,0,41,71,-1,85,76,148.85791988298297,42710783794.81978,10.630537541331806,42710783794.81978
19,38,1,41,68,-1,61,55,155.84416089206934,36634012123.566444,10.563884484804506,36634012123.566444
20,1,1,41,67,-1,50,46,162.4418275281787,30606563233.05069,10.48581456603256,30606563233.05069
21,4,1,41,67,-1,-1,-1,162.5356571599841,-1,-1,165394.43072486736
22,6,0,41,65,-1,-1,-1,162.62861720472574,-1,-1,173068.0619626617
23,33,0,41,64,-1,-1,-1,162.72917145490646,-1,-1,170741.17100110685
24,22,1,41,63,-1,24,21,168.15208227932453,24486025228.626534,10.388918292622717,24486025228.626534
25,23,1,41,58,-1,-1,-1,168.213523093611,-1,-1,217336.59745819058
26,19,0,41,57,-1,-1,-1,168.30415860190988,-1,-1,140534.58784744848
27,21,1,41,53,-1,-1,-1,168.4149664491415,-1,-1,190320.2875653963
28,20,0,41,52,-1,-1,-1,168.57276959717274,-1,-1,140451.7238709402
29,24,0,41,52,-1,-1,-1,168.68093685433269,-1,-1,116692.94679672513
30,25,0,41,52,-1,-1,-1,168.78289567306638,-1,-1,83266.98522893352
31,26,0,41,50,-1,-1,-1,168.89900290220976,-1,-1,203112.32584404654
32,40,0,41,49,-1,-1,-1,168.9837608449161,-1,-1,149448.99723469903
